index,annotation,tag,source,text,uri,label,date,checken
1664,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c8abc4a0-9d5f-4ad8-9546-3628f7841bb4,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_22,Wim,,,,
254,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1c6322ba-dd58-4b5b-adc6-7e48a856a1cc,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_3,Vader,,,,
787,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/63ed3320-6bc8-4bc3-86f3-c60cc1b1257d,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_3,Den-Haag,http://www.wikidata.org/entity/Q36600,,,
860,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6be6088c-f45e-4c54-9cb1-bed44fa481a6,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_4,'s Zondagavond,,,'s Zondagavond,
1697,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cc1f4be0-c207-42bc-94f0-949320e19332,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_4,Erna,,,,
1836,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dfa406e2-8575-4e3d-b771-1fa8acbe4d6e,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_5,A'dam,http://www.wikidata.org/entity/Q727,,A'dam,plaats?
1609,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/c120cc18-bc41-470a-9131-ccf2d81f25b4,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_5,Lex ,,,,
1316,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a0928335-e006-42b8-a149-29f9652495c2,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_9_tl_8,Wim,,,,
2040,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fabef42d-1563-47a9-b20f-711fc23eeded,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0014_urn-gvn-EVDO01-IIAV002_IAV001000040-large_14/r_tl_1,2 Oct.,,,1940-10-02,
1530,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b8fd5825-2fcb-465a-8e19-fe273b9b70ca,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_10,A'dam,http://www.wikidata.org/entity/Q727,,,
1401,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a8ea4186-418e-4e72-a9f8-ddcac854afd4,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_11,Fem,,,,
1279,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/9c87a330-febe-4ca7-ad53-9cf5689900d7,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_12,Frits ,,,,
434,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3376fdd1-789c-442d-aa1e-e65d7b8023bb,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_13, Ruths,,,,
1513,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b7663757-af7d-44cf-bf17-c1d2c2fdfc94,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_16, Ruth,,,,
1707,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/cda1348f-274f-44d5-9350-21211f8f43c0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_16,Edda,,,,
561,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/45ce6ec7-f835-4615-afc8-93635ccd4add,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_16,Huib,,,,
728,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5bf38cb2-56c3-498d-8369-19449f334a3c,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_6,gram.,,,,
1238,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/97a18120-47e4-46d9-bb1b-b0ecf2ff4a25,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_7,Willem,,,,
793,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/644ef1b3-fbcc-4502-bf3d-7b6c8978171d,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_18_tl_9,Vanavond ,,,Vanavond ,
2057,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fd2d6d35-5434-44f7-a5b9-8a5db56a9ad0,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_1,Wim,,,,
198,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1784275d-38f2-42be-bfde-bda13929781a,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_10,10e. Oct.,,,1940-10-10,
1818,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dc867fab-a4e8-4914-813d-36dec9506552,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_16,N.S.B.,http://www.wikidata.org/entity/Q325186,,,
1857,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e214b6d5-76ba-46ec-ac2b-7ad4ea80fe16,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_18,Zondag,,,Zondag,
786,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/63e26b02-95d0-4beb-abda-7aafc450d67d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_19,Mej. Ramondt,,,,
21,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/02a367f7-b65a-496e-847c-32227ba83563,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_20,Godelinde,,,,
1415,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/aadc6000-8bd2-448e-b532-5ea9e56deb2e,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_21,A.,,,,
936,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/742fb31e-e2a3-4413-9467-c2cc26f52b91,abbrev,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_22,mej.,,,,
513,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3e64cbc3-0617-4124-85fc-a7079636b3f2,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_22,Middekoop,,,,
2031,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f914a763-43fd-4d27-a03f-1f3cdbe4760f,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_23,Boof,,,,
1185,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/91581bc5-8c46-421c-be26-e745483ee98c,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_24,'s Avonds,,,'s Avonds,
2026,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f84c67af-d2cd-4b88-9681-7f18350000fc,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0015_urn-gvn-EVDO01-IIAV002_IAV001000040-large_15/r_tl_24,Lex,,,,
965,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/77268a8f-61ba-4860-8578-e16ce038d553,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/l,8 Oct.,,,1940-10-08,
333,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/271acf88-d7fc-4605-800c-8cacb6b44cfa,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_19_tl_12,Helen Keller,http://www.wikidata.org/entity/Q38203,,,
1050,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/81ae5668-92d0-48d6-aff7-65cf2786a284,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_19_tl_24,Morgen,,,Morgen,
46,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/056ff9be-b6f5-4bc7-979c-9dd25ef27f22,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_19_tl_3,Morgen ,,,Morgen ,
95,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/0c1838ea-723f-4f2b-aeb2-e65efe6935e1,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_19_tl_7,"Gisteren avond,",,,"Gisteren avond,",
528,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/3ff22a76-128b-4707-aff9-7382123f11fa,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_1,Engel,,,,
1431,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ac946063-e610-43c6-9e38-66c16acf816d,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_1,Holland,http://www.wikidata.org/entity/Q55,,,
1937,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ec9dc7d6-abca-4236-a3e8-723cf551ee6f,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_10,menië ,,,,Roemenië
646,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/51702203-3b5d-4831-a432-c25d1991307f,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_17,gemeente,,,,
694,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/5790a522-b734-4e20-918b-1f268f1b9c03,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_17,rijks,,,,
1370,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a61cf4d4-9c03-46cc-a54a-be372e686c53,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_18,Vader,,,,
1244,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/98200c32-9d0b-4b4f-a299-f93949f8d704,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_20,Bijenkorf,https://adamlink.nl/geo/building/de-bijenkorf/172,,,
1460,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b17a1349-edf0-45b2-b4e5-214305f834cc,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_21,Duitse soldaten,,,,
632,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/4f797107-20ce-4da4-a1d7-003ac9a8fae5,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_5, Amsterdam,http://www.wikidata.org/entity/Q727,,,
1866,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e3e3f5ed-877c-40e7-b7b5-b4834feafa5a,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_9,Duitsl,http://www.wikidata.org/entity/Q183,,,
327,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/26924573-edc8-44ac-827b-8dfe68d8cee1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_9,Italië,http://www.wikidata.org/entity/Q38,,,
1471,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/b2c71083-bfec-4d7d-bf7b-887fca074384,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0016_urn-gvn-EVDO01-IIAV002_IAV001000040-large_16/r_tl_9,Roe-,,,,Roemenië
1122,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8a313f9c-90bd-451e-a299-2c235f039caa,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_1,Bob,,,,
281,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2057486c-9083-410a-aa37-258bac9cd137,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_13,morgen,,,morgen,
363,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/2a7b113a-f440-4a40-87c9-4a86a961cf79,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_14,29 Oct,,,1940-10-29,jaartal gecheckt
415,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/31b2fdbe-d06b-4951-aaa0-85ace52c7ca0,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_16,Griekenl,http://www.wikidata.org/entity/Q41,,,
1981,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/f2387185-6a95-45b9-a987-ba7db71386a0,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_17,Gr.l. ,http://www.wikidata.org/entity/Q41,,,
2042,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/fb232fe4-bda4-44c8-a4a3-21f38dcf83f1,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_17,Italië ,http://www.wikidata.org/entity/Q38,,,
1402,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/a90dfd93-ac0b-4448-bb53-cf49f0b70977,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_2, Ben,,,,
878,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/6d361677-5f56-4d4d-8017-6dd5bccb3b5d,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_2,Map ,,,,
290,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/217befe4-9f29-4a95-b973-088645d4fa89,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_20,Jo Spier,http://www.wikidata.org/entity/Q2683316,,,
1058,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/824d0508-da8c-4b91-8cc7-9cee78a8cb2b,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_19_tl_3,Wim,,,,
1417,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ab052ca0-99a3-4ceb-af44-0d974a541154,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_10, Cees Laseur,http://www.wikidata.org/entity/Q2236825,,,
132,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/106f7604-0cc1-4fe6-a940-90602997666a,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_10, Mary,http://www.wikidata.org/entity/Q2182609,,,
802,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/660770d6-6d49-4e5a-8861-0aaf1237edad,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_11,Asta Lee,,,,
1158,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/8d82a7bf-f843-46a5-b27c-ca7a914986a4,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_11,Dresselhuis,http://www.wikidata.org/entity/Q2182609,,,
1817,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/dc71c1ea-1a77-4476-8b82-91404a189594,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_11,Joy makeham,,,,Nederlandse actrice in theaterstuk Cees Laseur
2078,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ff97a358-8c23-40ca-986e-a5b88c2b3322,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_20,Vandaag,,,Vandaag,
1777,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/d854958c-89e6-4039-bcf8-e99918d806cd,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_20,"mej. Middelkooper,",,,,
1117,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/89d2d9a6-3422-4eb0-8323-daf4a47b17bf,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_22,Universiteit,,,,VU of GU?
2073,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/ff515b2b-5671-419a-b756-08274a3c8244,place,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_24,Leidse,https://adamlink.nl/geo/street/leidsestraat/2662,,,
236,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1adc3727-95d2-4eb8-a6f4-2d0b0bc2a4f9,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_4,14 Oct.,,,1940-10-14,jaartal gecheckt
1031,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/7f97af88-3040-4d4b-ae29-03edd3e1f2b0,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_4,morgen,,,morgen,
208,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/1860b333-dfe1-4668-ab75-31f661d1c78a,date,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_8,Gisteren Avond,,,Gisteren Avond,
691,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/57104839-737d-4504-ab81-818a802ee5f2,person,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_8,Erna,,,,
1859,https://id.amsterdamtimemachine.nl/ark:/81741/dataset/diaries/annotations/e2588cc8-9313-4ca4-a0a3-389f033c270d,organization,https://id.amsterdamtimemachine.nl/ark:/81741/amsterdam-diaries/annotations/regions/0017_urn-gvn-EVDO01-IIAV002_IAV001000040-large_17/r_tl_9,Centraal théater,https://adamlink.nl/geo/building/centraal-theater/591,,,
